,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,AdoptionSpeed
11417,5,156,2,1,1,1,3,3,3,1,1,0,3,3
11418,18,104,2,7,2,1,1,1,1,1,1,0,12,4
11419,36,22,2,1,3,2,3,3,3,1,1,0,12,1
11420,4,6,2,2,1,1,2,1,2,1,1,0,3,2
11421,3,104,1,2,2,2,1,1,2,1,1,100,12,2
11422,2,58,1,4,1,1,2,2,2,1,1,0,3,3
11423,2,104,3,7,2,1,2,2,2,1,2,0,9,2
11424,5,98,2,2,3,3,1,1,2,1,1,100,12,3
11425,4,104,1,2,2,1,1,1,2,1,1,0,12,4
11426,2,116,2,3,2,3,2,1,2,1,1,700,12,1
11427,24,58,3,4,1,1,2,1,2,1,3,0,7,2
11428,2,104,2,5,2,1,2,1,2,2,1,0,3,4
11429,1,104,2,1,2,1,2,1,2,1,1,0,12,2
11430,84,104,1,4,2,2,1,1,1,1,1,0,9,4
11431,60,128,1,1,3,1,1,1,2,1,1,0,3,3
11432,2,157,2,1,2,2,3,3,2,1,1,0,12,3
11433,3,104,2,2,2,1,1,1,2,1,1,0,3,2
11434,72,46,1,2,2,3,3,3,2,1,1,0,3,2
11435,3,23,1,1,2,1,1,1,2,1,1,450,12,2
11436,8,65,2,1,2,1,3,2,1,1,2,0,8,4
11437,24,104,1,2,2,1,1,1,1,1,1,0,8,3
11438,1,58,1,3,2,2,2,2,2,1,1,0,12,1
11439,2,165,3,1,1,1,2,2,2,1,3,0,12,2
11440,1,104,1,1,2,2,2,1,2,1,1,0,12,1
11441,2,57,1,6,2,2,2,2,2,1,1,0,9,4
11442,7,104,2,2,2,2,2,2,1,1,1,0,12,4
11443,84,104,2,2,2,2,3,3,2,2,1,0,12,4
11444,2,104,2,1,2,1,3,3,2,1,1,0,12,1
11445,10,57,1,1,3,2,2,2,2,1,3,0,12,4
11446,3,57,2,1,1,2,2,1,2,1,1,50,12,4
11447,1,156,2,3,2,2,2,2,2,1,5,0,3,2
11448,2,104,1,1,2,1,1,1,2,1,1,0,3,2
11449,36,165,2,1,1,1,2,1,1,1,1,0,12,2
11450,15,116,1,3,3,2,1,1,2,1,1,0,12,3
11451,1,104,2,1,2,1,2,2,2,1,1,0,12,3
11452,7,58,3,1,2,1,2,2,2,1,6,0,12,3
11453,2,58,1,6,1,1,2,2,2,1,1,0,12,1
11454,12,58,2,1,2,1,1,1,1,1,1,0,12,4
11455,6,104,1,1,2,1,2,1,2,1,1,0,8,3
11456,2,94,1,4,2,2,3,1,3,1,1,150,3,1
11457,5,142,2,6,3,2,1,1,2,1,1,0,12,3
11458,1,104,3,2,2,1,2,2,2,1,8,0,9,2
11459,2,104,2,2,2,1,2,2,2,1,1,0,12,2
11460,1,58,3,1,1,1,2,2,2,1,4,0,0,3
11461,2,23,2,1,1,2,2,1,2,1,1,150,12,1
11462,2,58,1,3,2,1,1,1,2,1,3,0,12,2
11463,18,58,1,1,3,1,1,1,2,1,1,0,12,4
11464,2,58,1,1,2,1,2,1,2,1,1,0,12,2
11465,2,104,3,2,2,1,2,2,2,1,2,0,6,4
11466,1,57,3,6,1,2,2,2,2,1,2,0,12,3
11467,55,104,2,2,2,1,2,2,2,1,10,0,3,4
11468,10,58,1,6,2,1,1,1,1,1,1,0,12,2
11469,24,104,3,1,2,1,2,1,3,1,5,0,7,4
11470,1,58,3,1,2,1,2,2,2,1,6,0,12,2
11471,88,76,1,2,2,2,1,1,3,1,1,0,8,2
11472,1,6,1,6,2,1,2,2,2,1,1,0,3,1
11473,3,104,1,1,2,2,2,2,2,1,2,0,3,2
11474,14,86,2,2,1,1,1,1,2,1,1,50,12,1
11475,1,58,3,1,2,1,2,2,2,1,4,0,3,2
11476,4,57,1,1,1,2,3,1,2,1,1,0,12,4
11477,2,57,1,1,3,2,2,2,2,1,1,15,12,2
11478,12,121,1,2,1,2,1,1,2,1,1,300,12,0
11479,1,58,2,6,2,1,1,1,3,1,4,0,8,3
11480,2,58,2,1,1,2,1,1,3,2,1,0,12,4
11481,2,104,1,1,2,2,2,2,1,1,1,0,12,3
11482,3,57,2,1,2,2,2,1,2,1,2,0,9,4
11483,5,104,2,2,2,2,1,1,1,1,1,0,8,3
11484,38,57,2,5,2,2,2,2,2,1,1,0,12,2
11485,6,104,1,2,2,1,2,2,2,1,2,0,12,4
11486,1,56,2,1,3,3,2,1,3,1,1,0,12,1
11487,3,57,1,1,1,2,2,2,2,1,1,0,12,2
11488,7,112,1,5,2,1,3,1,1,1,1,10,12,2
11489,24,128,2,1,2,2,1,1,1,1,1,0,12,1
11490,2,58,1,1,1,1,2,2,2,1,1,0,3,1
11491,84,58,2,6,2,1,1,1,1,1,1,0,12,3
11492,1,57,3,1,1,2,2,2,2,1,4,0,12,4
11493,2,58,1,1,1,1,2,2,3,1,1,0,3,3
11494,2,58,2,1,1,1,2,1,2,1,1,0,12,2
11495,5,104,2,1,1,1,1,1,1,1,1,0,12,4
11496,2,99,3,2,1,2,3,3,3,1,2,100,9,3
11497,2,104,2,7,2,3,1,1,2,1,1,0,12,1
11498,6,57,3,1,1,2,2,2,2,1,2,0,12,2
11499,4,6,2,7,2,1,2,2,1,1,1,0,12,2
11500,4,58,2,1,2,2,2,2,2,2,2,0,12,4
11501,2,52,2,1,2,1,3,3,3,1,2,0,9,4
11502,0,104,3,1,2,1,2,2,1,1,6,0,9,4
11503,24,58,3,1,2,1,2,2,2,1,4,0,12,4
11504,2,104,1,2,2,1,2,2,2,1,1,0,9,2
11505,1,57,2,2,1,2,2,1,1,1,1,200,3,4
11506,8,104,2,2,2,1,1,1,1,1,1,0,12,4
11507,7,58,1,4,2,1,1,1,1,1,1,50,12,3
11508,4,58,2,1,2,1,1,1,1,1,1,0,8,3
11509,48,141,1,5,1,3,1,1,1,2,1,200,12,2
11510,6,156,1,3,2,1,2,2,2,1,1,50,12,2
11511,5,57,1,1,3,2,1,2,2,1,1,0,3,4
11512,3,104,2,2,1,1,1,1,2,1,1,0,12,3
11513,3,103,2,1,2,1,2,1,2,1,1,0,12,3
11514,2,104,3,1,2,2,2,2,2,1,4,0,12,3
11515,5,57,2,1,1,1,1,1,2,1,1,100,12,2
11516,0,58,2,2,1,1,1,1,1,1,1,50,3,3
11517,2,104,2,1,2,1,1,1,2,1,1,0,3,3
11518,3,86,2,1,2,2,1,1,2,1,1,0,12,3
11519,2,5,2,5,2,3,2,1,2,1,1,650,12,3
11520,2,58,2,5,2,1,2,2,2,1,1,50,12,1
11521,0,104,1,2,2,1,2,2,2,1,1,50,12,4
11522,2,58,2,7,2,1,1,1,2,1,1,30,12,2
11523,120,121,2,5,1,3,1,1,2,1,1,180,12,2
11524,1,157,2,2,2,1,2,1,2,1,1,0,12,2
11525,1,58,2,1,1,1,2,2,2,1,4,0,3,4
11526,4,104,2,1,2,1,1,1,2,1,1,0,12,4
11527,1,104,3,1,2,1,2,2,2,1,3,0,12,2
11528,2,104,2,7,2,2,2,2,2,1,1,0,12,1
11529,6,58,1,2,2,1,1,1,2,1,1,0,12,1
11530,6,58,2,2,2,1,1,1,1,1,1,0,12,2
11531,4,104,1,2,2,2,2,2,2,1,1,0,0,4
11532,1,104,1,1,2,1,2,2,2,1,1,0,12,2
11533,2,142,3,3,1,1,1,1,2,1,3,0,3,3
11534,2,17,2,2,2,1,2,1,2,1,1,0,12,2
11535,2,104,2,2,2,2,1,1,2,1,1,100,12,2
11536,60,104,2,2,2,1,1,1,1,2,1,0,12,4
11537,3,58,2,1,2,1,2,1,2,1,1,0,12,4
11538,4,58,3,1,2,2,2,2,2,1,2,0,12,3
11539,2,104,1,1,2,2,1,1,2,1,1,0,12,1
11540,2,104,2,2,1,2,3,3,3,1,3,0,0,2
11541,2,58,1,1,2,1,2,2,2,1,1,0,12,2
11542,3,104,2,1,2,2,1,1,2,1,1,0,12,4
11543,2,104,1,1,2,2,2,2,2,1,1,0,12,4
11544,4,86,2,2,1,1,1,1,2,1,1,300,12,1
11545,24,104,2,1,2,2,1,1,1,1,1,0,12,3
11546,6,104,2,1,2,1,2,2,2,1,1,0,12,2
11547,1,104,2,1,2,1,1,1,2,1,1,1,12,2
11548,14,56,2,1,2,3,3,1,2,1,1,100,12,2
11549,7,58,1,5,2,1,3,3,2,1,1,0,0,1
11550,2,104,2,2,2,2,2,1,2,1,1,0,12,3
11551,2,104,2,1,2,1,2,2,2,1,4,0,12,2
11552,4,132,2,7,1,1,1,1,2,1,1,400,12,0
11553,1,104,2,1,2,1,2,2,2,1,1,0,12,2
11554,2,104,3,1,2,2,3,3,3,1,5,0,12,2
11555,1,104,2,1,2,2,2,2,2,1,1,0,9,2
11556,41,141,1,3,1,1,1,1,1,1,1,350,12,2
11557,3,142,1,5,1,1,1,1,2,1,1,0,12,4
11558,29,121,1,2,1,1,1,1,1,1,1,150,9,4
11559,1,156,2,1,2,2,2,2,2,1,1,0,12,1
11560,5,58,2,1,2,1,2,2,1,1,2,0,12,2
11561,1,104,2,1,2,1,2,2,2,1,1,0,9,3
11562,2,57,2,1,2,2,2,1,2,1,1,0,12,1
11563,1,104,2,1,2,1,2,1,2,1,3,0,12,2
11564,2,104,1,1,1,2,2,2,2,1,2,0,12,0
11565,18,103,2,1,2,1,1,1,1,1,1,0,12,4
11566,12,104,2,1,2,1,1,1,1,1,1,100,6,2
11567,1,104,1,1,2,1,1,1,1,1,4,0,12,1
11568,1,104,3,1,2,1,2,1,2,1,17,0,8,3
11569,2,58,2,6,2,1,1,1,2,1,1,200,12,2
11570,12,58,2,4,2,1,1,1,1,1,1,0,3,0
11571,2,104,1,1,3,1,2,2,2,1,1,0,12,3
11572,2,104,2,2,2,2,2,2,2,1,1,0,12,3
11573,4,104,2,1,2,1,3,3,1,1,1,0,12,2
11574,1,104,2,1,2,1,2,1,2,1,2,0,3,3
11575,2,104,1,1,1,1,1,1,3,1,1,0,12,2
11576,60,132,2,1,1,1,3,3,3,1,1,25,12,0
11577,3,58,2,1,1,1,2,2,2,1,1,0,3,2
11578,3,57,3,5,2,2,2,1,2,1,3,0,12,2
11579,2,99,1,7,1,3,1,1,2,1,1,200,12,3
11580,2,57,1,1,2,2,1,1,2,1,1,0,12,2
11581,18,104,2,1,2,1,1,1,1,1,1,0,12,4
11582,12,58,3,1,2,1,2,2,2,1,10,0,3,4
11583,2,23,2,1,2,2,3,3,3,1,1,20,12,1
11584,6,157,2,7,2,3,2,2,2,1,1,20,9,4
11585,5,58,1,1,1,1,2,2,2,1,1,0,12,4
11586,48,98,2,1,3,3,1,1,1,1,1,0,12,3
11587,0,34,1,1,2,1,2,2,2,1,1,0,3,2
11588,3,104,1,2,2,2,1,1,2,2,1,350,0,3
11589,1,104,1,1,2,1,2,1,2,1,1,0,3,2
11590,4,58,2,1,1,2,1,1,2,1,1,0,12,1
11591,1,104,3,2,3,1,2,2,2,1,3,0,12,3
11592,1,57,1,1,2,2,2,2,2,1,1,0,3,3
11593,12,58,2,2,2,2,2,2,3,1,1,0,12,4
11594,2,58,2,1,1,1,2,2,2,1,1,0,3,2
11595,24,76,3,3,3,2,1,1,2,1,2,0,12,2
11596,2,58,2,1,1,2,2,1,2,1,1,0,12,4
11597,2,116,3,1,1,3,2,2,2,1,4,300,12,4
11598,1,104,1,2,2,1,2,1,2,1,1,0,3,2
11599,4,103,2,5,1,2,1,1,1,1,1,200,3,2
11600,1,104,2,1,1,2,2,2,2,1,1,0,7,1
11601,1,104,1,2,2,1,3,3,2,1,5,0,3,4
11602,8,104,2,2,2,1,1,1,1,1,1,150,12,4
11603,1,104,2,2,2,2,2,1,2,1,1,0,12,1
11604,1,57,3,1,2,2,2,2,2,1,2,0,12,4
11605,120,104,2,3,2,1,1,1,1,1,1,0,9,3
11606,8,104,2,3,2,1,1,1,1,1,1,0,12,1
11607,2,104,2,1,2,2,1,1,2,1,1,50,12,3
11608,3,58,1,1,1,2,2,2,2,1,3,0,8,4
11609,8,58,2,2,2,1,1,1,2,1,5,100,12,4
11610,2,58,1,1,1,1,3,1,3,1,7,0,12,3
11611,2,104,1,1,2,2,1,1,2,1,1,0,12,1
11612,1,162,1,7,2,1,2,2,2,1,1,0,3,2
11613,24,104,2,1,2,1,2,2,1,1,1,0,12,4
11614,3,58,1,1,3,1,2,1,2,1,1,0,12,1
11615,1,104,2,2,2,1,2,2,2,1,1,50,12,3
11616,5,116,3,1,2,3,2,2,2,1,2,100,3,2
11617,2,58,1,1,2,2,1,1,1,1,1,0,12,4
11618,36,104,1,2,2,1,2,2,3,1,1,0,12,4
11619,2,58,3,1,2,1,2,2,2,1,4,0,12,3
11620,2,104,1,5,2,2,3,3,2,1,1,0,12,3
11621,1,57,2,2,2,2,2,2,2,1,3,0,12,0
11622,6,104,2,1,2,1,3,3,3,2,1,0,3,4
11623,7,58,2,2,2,1,2,1,1,1,1,0,12,2
11624,1,104,1,1,2,2,1,1,2,1,1,0,12,1
11625,4,104,2,1,2,2,1,1,1,1,3,0,12,4
11626,1,104,1,1,2,1,2,2,2,1,3,0,8,2
11627,1,116,1,3,2,3,2,1,2,1,1,100,12,2
11628,1,104,1,2,1,2,2,2,2,2,1,0,12,2
11629,1,58,1,1,1,1,2,2,2,1,3,0,3,3
11630,1,156,3,5,1,1,2,1,2,1,3,0,3,4
11631,4,104,2,2,1,1,2,2,2,1,1,0,12,3
11632,7,86,1,7,2,2,3,3,3,1,1,0,3,2
11633,8,98,2,1,2,3,2,2,2,1,1,100,12,1
11634,12,142,2,2,2,1,1,1,1,1,1,0,12,2
11635,2,104,3,1,2,1,2,2,2,1,5,30,3,4
11636,4,58,2,1,2,1,2,1,1,1,1,0,3,1
11637,1,104,1,1,2,2,2,2,2,1,1,0,8,2
11638,2,141,2,5,1,3,1,1,1,1,1,0,12,1
11639,3,57,2,1,1,2,2,2,2,1,4,0,12,1
11640,120,141,1,2,2,1,1,1,3,2,1,0,12,4
11641,2,104,2,2,2,2,2,2,2,1,1,0,12,2
11642,4,104,2,1,2,1,1,1,2,1,1,0,3,3
11643,7,58,1,4,2,1,2,1,1,1,1,0,12,2
11644,6,57,2,3,2,2,1,1,2,1,1,0,12,4
11645,2,58,3,1,3,1,2,2,2,1,4,0,3,4
11646,60,104,1,2,2,2,3,1,1,1,1,0,3,4
11647,2,104,1,2,2,2,3,3,3,1,1,1,6,4
11648,6,104,2,4,2,1,1,1,1,1,1,0,3,3
11649,2,104,2,7,2,1,2,2,2,1,1,20,9,3
11650,4,104,1,5,2,1,1,1,1,1,1,0,12,4
11651,48,76,1,3,3,2,1,1,1,1,1,200,12,2
11652,30,76,3,3,3,2,1,1,2,1,2,0,12,0
11653,2,58,1,1,1,1,2,2,2,1,1,0,3,3
11654,2,104,2,1,2,1,2,1,2,1,2,0,3,1
11655,24,104,1,1,2,1,1,1,1,1,1,120,12,4
11656,24,104,1,5,2,2,3,3,3,2,1,0,12,3
11657,36,132,1,1,1,2,1,1,1,1,1,300,12,1
11658,12,58,2,7,2,1,1,1,2,1,7,0,12,2
11659,1,104,1,1,2,2,2,1,2,1,1,0,3,2
11660,3,104,2,1,1,1,3,3,3,1,1,0,3,4
11661,1,104,2,1,2,1,2,2,2,1,1,0,3,3
11662,15,112,2,4,2,2,2,1,1,1,1,0,3,4
11663,4,5,3,1,3,3,1,1,2,1,2,0,12,4
11664,2,104,1,2,2,1,2,1,2,1,1,0,12,2
11665,0,104,3,2,2,1,2,2,2,1,3,0,12,2
11666,24,76,2,2,3,2,1,1,1,1,1,0,12,4
11667,36,132,1,4,2,2,1,1,3,2,1,200,12,1
11668,1,58,2,2,2,1,2,2,2,1,1,80,3,4
11669,2,104,2,6,2,2,1,1,2,1,1,0,3,4
11670,1,104,2,3,2,2,3,3,3,1,1,0,5,4
11671,2,104,1,1,2,1,2,2,2,1,1,0,12,4
11672,24,58,2,1,2,2,1,1,2,1,1,0,12,3
11673,3,104,2,1,2,1,1,2,2,1,1,0,9,1
11674,60,29,2,1,2,2,1,1,1,1,1,0,12,1
11675,12,17,1,1,2,1,1,1,1,1,1,0,8,2
11676,60,104,2,1,2,2,3,3,3,1,1,0,12,4
11677,1,104,1,1,2,2,3,3,2,1,1,0,12,3
11678,6,56,2,1,2,3,2,2,2,1,1,0,12,2
11679,1,104,1,1,2,2,3,3,2,1,1,0,12,1
11680,4,104,2,2,2,1,1,1,2,1,2,0,12,3
11681,3,58,1,4,1,1,2,1,2,1,1,0,3,1
11682,72,17,2,1,2,2,1,1,1,1,1,0,12,3
11683,6,112,2,2,2,1,1,1,1,1,1,0,12,3
11684,12,104,2,3,2,2,1,1,1,1,1,0,12,3
11685,1,104,3,1,3,3,2,2,2,1,8,0,0,3
11686,1,57,2,1,2,2,2,2,2,1,1,0,12,2
11687,12,54,3,2,2,3,2,2,2,1,5,750,3,4
11688,3,104,3,1,2,2,2,2,2,2,2,0,3,2
11689,2,17,2,2,2,1,3,3,2,1,1,0,12,3
11690,3,17,3,1,2,1,2,1,2,1,2,0,12,3
11691,12,52,1,1,2,1,2,2,2,1,2,100,12,3
11692,3,104,2,2,3,1,2,1,2,1,1,0,1,3
11693,18,156,1,1,3,2,1,3,1,1,1,0,12,4
11694,4,58,1,3,2,1,1,1,2,1,1,0,3,2
11695,2,104,3,2,2,1,2,2,2,1,2,0,0,4
11696,2,104,2,2,2,1,1,1,2,1,1,0,8,2
11697,0,104,3,2,2,1,1,1,3,1,3,0,12,3
11698,5,104,2,2,2,1,2,2,2,1,1,0,5,2
11699,12,58,1,3,2,1,1,1,1,1,1,0,3,2
11700,1,58,2,4,2,2,2,2,2,1,1,0,12,3
11701,2,57,2,1,2,2,2,1,3,1,1,0,12,2
11702,4,17,2,2,2,1,1,1,3,1,1,120,3,3
11703,12,58,1,1,2,1,2,2,2,1,1,0,3,4
11704,9,104,1,2,2,1,2,2,2,1,1,0,12,3
11705,2,58,1,2,1,2,2,1,2,1,1,0,12,2
11706,18,17,2,1,2,1,1,2,3,1,1,200,12,1
11707,2,58,2,2,2,1,2,1,2,1,1,0,6,3
11708,12,57,2,1,3,2,3,3,3,1,1,0,9,3
11709,4,104,2,2,1,1,2,2,2,1,1,0,12,4
11710,12,104,2,5,2,1,1,1,2,1,1,0,9,4
11711,2,58,1,5,2,1,2,1,2,1,1,0,6,2
11712,2,98,2,1,2,3,2,1,2,1,1,0,12,1
11713,1,104,1,1,2,1,2,1,2,1,3,0,3,3
11714,3,58,1,1,2,1,1,1,2,1,1,50,3,4
11715,60,132,1,1,2,2,1,3,3,1,1,0,3,4
11716,1,104,1,1,2,2,1,1,2,1,1,0,12,1
11717,12,57,2,1,2,2,3,3,3,2,1,0,12,4
11718,9,142,1,5,2,1,1,1,1,1,2,0,12,1
11719,3,58,1,1,2,1,1,1,2,1,1,0,12,4
11720,3,58,2,1,2,1,2,1,2,1,1,0,3,1
11721,12,104,1,2,3,1,2,1,1,1,1,0,12,1
11722,5,58,3,1,2,1,2,1,2,1,7,0,12,4
11723,24,17,1,2,1,1,3,3,3,1,1,0,12,0
11724,1,58,2,1,1,1,2,2,2,1,1,20,12,3
11725,12,56,1,1,1,3,1,1,1,1,1,0,3,1
11726,4,165,2,1,3,2,1,1,2,1,1,0,3,3
11727,1,58,3,1,1,1,2,2,2,1,5,0,12,2
11728,8,33,1,2,2,1,1,1,1,1,1,120,12,2
11729,1,156,3,1,1,1,3,3,3,1,11,0,3,4
11730,13,161,2,1,2,1,1,1,2,1,1,50,12,4
11731,4,58,1,4,2,1,2,2,2,1,1,0,12,4
11732,3,104,1,1,2,2,2,1,2,1,1,0,12,2
11733,3,104,2,2,2,1,1,1,2,1,1,0,3,3
11734,3,104,2,2,2,1,2,1,2,1,1,0,12,2
11735,5,152,1,1,3,2,1,1,1,1,1,0,12,2
11736,12,58,2,1,2,2,2,2,2,1,1,0,3,4
11737,1,104,1,1,2,2,2,1,2,1,1,0,8,2
11738,2,104,2,1,2,2,2,2,2,1,1,0,3,4
11739,2,104,2,1,2,1,2,1,2,1,1,0,9,4
11740,3,58,3,1,1,1,2,1,2,1,3,0,12,3
11741,3,57,1,6,3,2,1,1,1,1,1,30,12,1
11742,48,76,1,3,3,2,1,1,2,1,1,0,1,1
11743,2,104,2,1,2,1,3,3,2,1,1,0,12,2
11744,9,94,2,1,3,1,1,1,1,1,1,300,12,4
11745,3,22,2,2,4,2,1,3,2,1,1,0,0,1
11746,2,58,2,1,1,1,2,1,2,1,1,0,12,1
11747,1,104,1,1,2,3,2,2,2,1,1,0,9,2
11748,2,104,1,2,1,2,2,2,2,1,1,50,12,4
11749,1,57,1,1,3,2,2,1,3,1,1,0,12,1
11750,2,104,2,2,3,1,2,1,2,1,1,150,12,1
11751,24,141,2,6,1,3,3,3,3,2,1,0,3,1
11752,18,58,1,6,2,1,2,1,1,1,1,0,3,1
11753,2,56,3,1,1,2,2,2,2,1,3,0,12,1
11754,2,22,1,1,3,1,1,1,2,1,1,0,12,3
11755,3,104,2,1,2,2,1,1,2,1,1,0,12,3
11756,2,58,3,1,2,2,2,2,2,1,4,0,3,3
11757,3,156,2,1,2,2,2,1,2,1,1,0,12,2
11758,49,141,1,2,1,3,1,1,1,1,1,0,5,2
11759,1,104,2,2,2,2,1,1,2,1,1,0,12,1
11760,2,104,1,1,2,1,2,2,2,1,1,0,3,2
11761,24,104,1,1,2,2,3,3,3,1,1,0,12,4
11762,8,117,2,2,3,1,1,1,2,1,1,100,12,4
11763,2,58,3,1,1,2,2,2,2,1,4,0,12,4
11764,3,58,3,2,1,1,1,1,2,1,3,50,8,4
11765,4,86,2,2,1,1,3,3,3,1,1,0,9,4
11766,1,58,2,1,2,2,2,2,2,1,2,0,12,4
11767,2,138,1,1,2,2,1,1,1,1,1,0,8,4
11768,6,104,2,1,1,1,1,1,2,1,1,0,12,4
11769,2,104,2,5,2,2,2,1,2,1,1,0,12,3
11770,14,56,2,2,3,3,1,1,1,1,1,0,8,3
11771,8,129,2,6,2,1,3,1,2,1,1,0,2,1
11772,2,57,2,7,2,2,1,1,2,1,1,0,3,2
11773,4,165,1,1,2,2,2,1,2,1,1,0,12,3
11774,1,104,3,1,2,2,1,1,2,1,5,0,3,1
11775,60,132,2,6,2,2,1,1,1,1,1,0,12,2
11776,12,58,1,1,3,1,1,1,1,1,1,0,3,1
11777,1,104,2,1,2,2,2,2,2,1,1,0,8,3
11778,1,104,1,2,2,2,3,3,3,1,1,0,12,1
11779,2,104,1,1,2,1,2,1,2,2,1,0,0,2
11780,7,158,2,1,1,2,2,2,2,1,1,0,8,4
11781,2,104,2,1,2,1,2,1,2,1,1,100,12,2
11782,5,152,2,2,1,1,1,1,1,1,1,0,3,3
11783,7,58,1,1,1,1,1,1,1,1,1,10,9,4
11784,2,104,3,1,2,2,1,1,3,1,3,10,12,0
11785,2,104,1,1,2,1,1,1,2,1,1,50,12,3
11786,3,104,2,4,2,2,1,1,3,1,1,100,9,4
11787,4,104,2,2,2,1,1,1,2,1,1,100,12,4
11788,7,56,2,1,2,3,3,3,3,1,1,250,12,4
11789,29,141,1,1,1,2,1,1,2,1,1,0,0,4
11790,3,104,1,1,2,1,2,1,2,1,1,50,0,3
11791,2,104,2,1,2,2,1,1,2,1,3,0,3,3
11792,4,94,2,1,2,1,2,1,2,1,4,0,12,4
11793,9,73,1,1,3,1,1,1,1,1,1,300,3,1
11794,3,57,3,1,2,2,2,2,2,1,3,0,12,3
11795,7,35,1,6,2,2,2,1,3,1,1,0,9,4
11796,1,37,2,2,2,2,2,2,2,1,1,0,12,0
11797,3,58,2,1,2,1,1,1,2,1,1,0,12,4
11798,3,42,3,5,2,1,1,1,2,1,2,0,12,3
11799,12,104,1,5,2,2,3,3,2,2,1,0,12,4
11800,36,99,2,7,1,1,1,1,1,1,1,200,12,1
11801,3,104,2,2,2,1,2,1,2,1,1,0,8,2
11802,1,156,1,3,1,1,2,2,2,1,1,0,12,1
11803,3,58,2,1,1,1,2,2,3,2,1,0,12,4
11804,2,104,2,1,2,3,1,1,2,1,1,0,12,2
11805,9,104,1,2,2,2,1,1,2,1,1,0,12,4
11806,5,104,2,1,2,1,3,3,3,1,1,0,3,4
11807,2,58,2,1,2,1,2,2,2,1,1,0,12,3
11808,3,57,2,1,2,2,2,1,2,1,1,0,12,3
11809,3,104,2,1,2,1,2,1,2,1,2,200,12,4
11810,24,104,1,2,2,1,1,1,1,1,1,0,12,4
11811,24,82,1,7,3,2,1,1,1,1,1,0,12,3
11812,36,73,1,1,3,2,1,1,1,1,1,0,8,1
11813,1,104,3,1,2,1,1,1,1,1,2,0,8,3
11814,3,80,2,5,1,1,2,1,2,1,1,0,3,2
11815,84,94,2,2,3,1,1,1,1,1,1,0,3,4
11816,6,27,3,4,2,1,2,2,2,1,5,0,0,1
11817,2,58,1,4,1,2,2,2,2,1,1,0,12,1
11818,2,57,1,1,2,2,2,2,3,1,1,0,12,2
11819,4,58,2,2,2,1,2,2,2,1,1,0,12,2
11820,12,58,2,2,2,1,1,1,2,1,1,0,7,1
11821,2,104,1,1,2,2,2,2,2,1,5,0,9,3
11822,2,117,1,2,2,1,1,1,2,1,6,0,12,2
11823,2,156,2,1,2,2,2,1,2,1,1,0,12,2
11824,2,58,1,6,1,1,2,2,2,1,1,0,12,2
11825,1,104,1,2,2,2,2,2,2,1,1,0,12,0
11826,2,104,1,1,2,2,2,2,2,1,2,0,3,2
11827,12,57,2,2,2,2,1,1,2,1,1,0,12,4
11828,5,58,2,2,1,1,1,1,2,1,1,0,0,1
11829,5,57,1,1,2,2,2,1,2,1,1,0,12,3
11830,2,165,1,1,3,2,2,1,3,1,1,0,12,1
11831,10,141,2,1,1,2,3,3,3,1,1,0,12,1
11832,0,34,1,2,2,1,2,2,2,1,1,0,3,3
11833,1,104,3,2,1,1,2,2,2,1,8,0,3,2
11834,2,104,1,7,2,1,2,1,3,1,1,0,12,4
11835,36,152,2,3,1,1,1,1,1,1,1,0,3,2
11836,24,111,1,1,3,3,3,3,2,1,1,0,12,4
11837,72,104,1,5,2,2,1,1,2,1,1,0,9,0
11838,2,104,1,1,1,1,2,2,2,1,1,0,3,4
11839,6,58,2,4,2,1,2,2,2,1,1,20,13,1
11840,2,104,2,1,2,1,2,1,2,1,1,0,3,2
11841,1,104,2,2,2,1,2,2,2,1,1,0,3,3
11842,2,57,2,4,1,2,2,2,2,1,2,0,12,2
11843,7,17,2,1,2,1,1,1,1,1,1,500,12,3
11844,4,57,1,7,2,2,1,1,1,1,1,0,12,2
11845,2,104,3,1,2,1,1,1,1,1,2,200,12,2
11846,1,104,3,1,2,2,2,2,2,1,6,0,12,4
11847,3,104,1,1,3,1,2,1,2,1,1,50,6,4
11848,12,147,3,2,2,2,1,1,1,1,2,0,0,4
11849,1,58,2,6,2,1,3,3,3,1,1,0,12,0
11850,36,104,1,6,1,2,3,3,1,1,2,0,12,3
11851,3,58,2,1,1,1,2,2,2,1,1,0,12,4
11852,14,58,1,3,2,1,1,1,1,1,2,0,3,3
11853,22,58,2,2,2,2,1,1,1,1,1,0,3,2
11854,24,104,1,1,4,2,3,3,3,2,1,0,3,3
11855,3,104,1,2,2,2,1,1,3,1,1,0,5,4
11856,2,104,2,1,2,2,1,1,2,1,1,0,12,1
11857,4,57,2,3,3,2,2,1,1,1,1,0,3,3
11858,12,6,3,1,2,2,2,2,2,1,4,25,12,3
11859,4,104,2,2,2,1,1,1,2,1,1,50,12,3
11860,2,104,2,3,2,1,1,1,2,2,1,0,0,2
11861,36,142,2,1,2,1,2,1,2,1,1,0,9,2
11862,4,104,2,1,3,2,1,1,1,1,1,0,12,1
11863,0,58,2,5,2,1,3,3,3,3,1,0,3,4
11864,6,142,2,2,1,1,2,3,3,1,1,0,12,1
11865,6,58,1,3,2,1,1,1,2,1,1,0,3,1
